time,temperature
2024-01-01T04:04:32,15
2024-01-01T03:46:53,69
2024-01-01T01:32:46,52
2024-01-01T02:47:41,23
2024-01-01T02:35:15,60
2024-01-01T02:30:34,81
2024-01-01T01:40:16,58
2024-01-01T03:03:01,62
2024-01-01T04:09:12,54
2024-01-01T00:01:32,74
2024-01-01T00:24:03,94
2024-01-01T01:16:42,47
2024-01-01T03:22:27,35
2024-01-01T00:23:20,13
2024-01-01T02:32:32,88
2024-01-01T00:45:42,21
2024-01-01T02:15:48,89
2024-01-01T02:43:16,8
2024-01-01T03:01:02,16
2024-01-01T02:49:06,31
2024-01-01T02:10:01,77
2024-01-01T00:42:11,51
2024-01-01T00:04:30,16
2024-01-01T01:08:25,68
2024-01-01T02:41:29,53
2024-01-01T04:01:40,41
2024-01-01T02:09:35,50
2024-01-01T02:27:17,69
2024-01-01T03:28:09,21
2024-01-01T02:48:38,83
2024-01-01T00:51:56,8
2024-01-01T03:24:26,55
2024-01-01T03:45:49,91
2024-01-01T02:29:07,44
2024-01-01T03:13:00,39
2024-01-01T01:20:54,77
2024-01-01T03:29:36,70
2024-01-01T00:04:43,55
2024-01-01T00:42:28,17
2024-01-01T02:20:09,65
2024-01-01T00:11:18,84
2024-01-01T03:25:59,68
2024-01-01T02:05:36,39
2024-01-01T03:36:28,95
2024-01-01T01:20:12,73
2024-01-01T00:27:34,96
2024-01-01T01:38:10,70
2024-01-01T02:18:39,73
2024-01-01T01:14:25,86
2024-01-01T01:28:51,59
2024-01-01T02:45:45,74
2024-01-01T02:38:02,42
2024-01-01T00:03:56,39
2024-01-01T00:00:29,1
2024-01-01T00:45:06,69
2024-01-01T00:43:34,55
2024-01-01T02:59:16,10
2024-01-01T01:09:39,88
2024-01-01T03:50:24,39
2024-01-01T02:10:55,99
2024-01-01T02:47:02,64
2024-01-01T00:37:39,49
2024-01-01T02:01:24,89
2024-01-01T03:35:06,59
2024-01-01T00:55:48,19
2024-01-01T00:32:47,94
2024-01-01T01:46:03,88
2024-01-01T03:30:26,86
2024-01-01T01:52:03,54
2024-01-01T01:49:21,40
2024-01-01T01:21:33,77
2024-01-01T02:32:36,18
2024-01-01T01:11:07,64
2024-01-01T01:51:47,78
2024-01-01T03:00:12,94
2024-01-01T03:45:21,97
2024-01-01T00:03:24,70
2024-01-01T00:55:22,32
2024-01-01T01:55:41,1
2024-01-01T02:44:12,4
2024-01-01T02:55:35,67
2024-01-01T01:31:40,36
2024-01-01T03:08:57,99
2024-01-01T03:12:06,25
2024-01-01T00:26:41,76
2024-01-01T00:59:31,76
2024-01-01T01:18:24,100
2024-01-01T02:39:50,66
2024-01-01T03:33:28,9
2024-01-01T04:06:03,79
2024-01-01T00:14:57,11
2024-01-01T02:59:37,59
2024-01-01T01:28:16,92
2024-01-01T03:11:59,64
2024-01-01T03:17:20,32
2024-01-01T02:00:40,66
2024-01-01T02:44:13,74
2024-01-01T01:28:31,79
2024-01-01T03:20:30,51
2024-01-01T01:41:28,68
2024-01-01T02:23:12,48
2024-01-01T01:20:34,77
2024-01-01T03:00:05,18
2024-01-01T02:45:33,64
2024-01-01T03:57:04,66
2024-01-01T00:16:58,84
2024-01-01T01:37:32,30
2024-01-01T00:29:56,13
2024-01-01T02:35:00,1
2024-01-01T03:05:38,70
2024-01-01T00:30:51,25
2024-01-01T01:03:17,78
2024-01-01T03:15:32,29
2024-01-01T03:48:56,12
2024-01-01T00:43:09,44
2024-01-01T00:01:03,2
2024-01-01T02:18:45,71
2024-01-01T01:30:05,1
2024-01-01T01:37:20,65
2024-01-01T02:14:34,13
2024-01-01T03:20:23,59
2024-01-01T02:39:28,3
2024-01-01T03:52:52,77
2024-01-01T01:03:31,78
2024-01-01T01:39:26,90
2024-01-01T01:40:47,5
2024-01-01T02:33:33,40
2024-01-01T03:40:10,3
2024-01-01T03:09:07,17
2024-01-01T02:49:25,69
2024-01-01T01:26:40,74
2024-01-01T02:56:57,79
2024-01-01T01:20:11,44
2024-01-01T03:54:31,53
2024-01-01T03:39:04,97
2024-01-01T01:13:45,82
2024-01-01T00:43:38,31
2024-01-01T00:03:51,92
2024-01-01T00:04:47,79
2024-01-01T03:24:24,52
2024-01-01T02:31:51,4
2024-01-01T01:23:40,61
2024-01-01T00:59:05,15
2024-01-01T03:08:14,58
2024-01-01T00:54:23,7
2024-01-01T03:22:38,2
2024-01-01T02:05:29,44
2024-01-01T01:49:53,62
2024-01-01T00:19:59,49
2024-01-01T02:22:55,90
2024-01-01T02:04:19,20
2024-01-01T00:53:07,60
2024-01-01T04:08:10,91
2024-01-01T00:59:27,25
2024-01-01T04:02:49,18
2024-01-01T01:31:13,6
2024-01-01T00:47:35,78
2024-01-01T03:29:17,19
2024-01-01T00:08:59,84
2024-01-01T02:57:56,53
2024-01-01T03:27:58,35
2024-01-01T03:30:43,94
2024-01-01T02:51:01,48
2024-01-01T00:20:19,86
2024-01-01T00:43:02,10
2024-01-01T01:11:46,61
2024-01-01T02:04:30,86
2024-01-01T04:07:48,68
2024-01-01T00:17:55,72
2024-01-01T02:24:57,64
2024-01-01T00:04:28,31
2024-01-01T02:35:16,35
2024-01-01T02:19:27,91
2024-01-01T03:31:47,58
2024-01-01T02:48:19,99
2024-01-01T02:05:16,20
2024-01-01T01:57:08,87
2024-01-01T00:44:23,79
2024-01-01T01:41:09,65
2024-01-01T02:29:53,37
2024-01-01T02:02:36,35
2024-01-01T03:29:22,100
2024-01-01T02:19:32,23
2024-01-01T02:53:45,69
2024-01-01T02:38:29,33
2024-01-01T02:56:05,55
2024-01-01T03:50:52,40
2024-01-01T01:31:46,17
2024-01-01T00:10:29,20
2024-01-01T01:41:41,88
2024-01-01T02:10:30,53
2024-01-01T00:30:00,17
2024-01-01T02:15:58,88
2024-01-01T02:16:10,37
2024-01-01T02:34:43,12
2024-01-01T01:50:35,91
2024-01-01T02:30:10,27
2024-01-01T02:42:49,55
2024-01-01T03:04:44,17
2024-01-01T00:24:01,25
2024-01-01T00:48:41,59
2024-01-01T01:58:24,20
2024-01-01T00:20:51,18
2024-01-01T00:18:45,43
2024-01-01T01:43:08,84
2024-01-01T03:31:50,93
2024-01-01T03:54:19,14
2024-01-01T03:37:24,34
2024-01-01T01:04:14,99
2024-01-01T01:36:11,61
2024-01-01T04:00:12,56
2024-01-01T00:16:36,23
2024-01-01T01:18:54,18
2024-01-01T01:18:31,94
2024-01-01T03:37:33,15
2024-01-01T03:43:51,53
2024-01-01T03:10:17,2
2024-01-01T01:02:49,37
2024-01-01T01:54:00,66
2024-01-01T02:00:18,10
2024-01-01T01:46:04,6
2024-01-01T02:57:28,49
2024-01-01T02:40:17,79
2024-01-01T00:02:13,61
2024-01-01T00:54:07,2
2024-01-01T03:13:15,61
2024-01-01T03:30:33,55
2024-01-01T04:09:21,14
2024-01-01T00:16:42,14
2024-01-01T02:18:27,23
2024-01-01T03:37:30,5
2024-01-01T03:50:16,93
2024-01-01T02:53:53,60
2024-01-01T02:03:49,6
2024-01-01T03:01:09,95
2024-01-01T02:13:14,80
2024-01-01T00:06:10,51
2024-01-01T01:26:42,85
2024-01-01T00:32:00,29
2024-01-01T00:36:16,76
2024-01-01T00:59:13,19
2024-01-01T02:46:25,95
2024-01-01T01:12:11,4
2024-01-01T00:48:04,54
2024-01-01T01:59:13,48
2024-01-01T02:05:13,99
2024-01-01T02:13:44,61
2024-01-01T03:21:54,71
2024-01-01T00:28:32,38
2024-01-01T03:11:44,100
2024-01-01T00:14:41,45
2024-01-01T03:56:48,28
2024-01-01T01:57:35,21
2024-01-01T02:12:03,33
2024-01-01T02:24:13,14
2024-01-01T03:09:44,12
2024-01-01T03:57:16,23
2024-01-01T00:51:33,65
2024-01-01T03:57:23,6
2024-01-01T00:00:33,45
2024-01-01T00:56:42,21
2024-01-01T02:01:31,53
2024-01-01T02:07:46,88
2024-01-01T02:19:01,41
2024-01-01T01:26:25,53
2024-01-01T02:27:49,91
2024-01-01T02:43:07,68
2024-01-01T02:47:32,25
2024-01-01T03:13:59,1
2024-01-01T00:45:48,63
2024-01-01T00:30:54,91
2024-01-01T04:03:15,21
2024-01-01T01:38:39,88
2024-01-01T01:43:59,97
2024-01-01T00:09:33,42
2024-01-01T01:12:42,35
2024-01-01T01:29:01,88
2024-01-01T01:00:41,11
2024-01-01T00:12:02,88
2024-01-01T02:12:54,59
2024-01-01T00:12:42,34
2024-01-01T02:30:54,29
2024-01-01T03:19:02,75
2024-01-01T00:41:15,30
2024-01-01T00:45:26,47
2024-01-01T02:03:15,98
2024-01-01T03:51:54,88
2024-01-01T00:05:02,99
2024-01-01T00:40:03,87
2024-01-01T03:00:11,71
2024-01-01T01:48:19,15
2024-01-01T02:32:28,11
2024-01-01T01:22:18,80
2024-01-01T01:34:14,3
2024-01-01T03:20:02,66
2024-01-01T01:13:49,97
2024-01-01T03:38:33,77
2024-01-01T02:28:01,83
2024-01-01T01:31:17,99
2024-01-01T02:29:43,56
2024-01-01T00:07:04,36
2024-01-01T00:19:57,6
2024-01-01T01:49:06,5
2024-01-01T00:04:22,87
2024-01-01T03:19:49,75
2024-01-01T00:52:39,52
2024-01-01T01:49:31,53
2024-01-01T03:42:02,87
2024-01-01T02:26:37,98
2024-01-01T03:46:24,75
2024-01-01T00:25:31,24
2024-01-01T02:47:47,10
2024-01-01T00:40:57,10
2024-01-01T01:57:57,62
2024-01-01T03:32:00,61
2024-01-01T03:48:44,25
2024-01-01T02:28:00,27
2024-01-01T00:55:25,10
2024-01-01T00:57:59,85
2024-01-01T02:30:13,99
2024-01-01T02:45:12,79
2024-01-01T03:41:56,71
2024-01-01T01:54:13,77
2024-01-01T02:52:40,51
2024-01-01T04:01:56,48
2024-01-01T00:55:27,82
2024-01-01T02:33:18,73
2024-01-01T03:28:50,58
2024-01-01T00:20:10,88
2024-01-01T02:46:11,96
2024-01-01T00:41:01,64
2024-01-01T02:28:05,39
2024-01-01T01:14:12,100
2024-01-01T01:38:04,60
2024-01-01T03:08:52,76
2024-01-01T03:29:07,31
2024-01-01T00:33:27,74
2024-01-01T04:09:40,72
2024-01-01T01:24:15,64
2024-01-01T00:11:13,8
2024-01-01T00:24:07,63
2024-01-01T01:45:50,83
2024-01-01T01:45:19,36
2024-01-01T03:29:35,38
2024-01-01T01:09:14,50
2024-01-01T00:48:53,19
2024-01-01T04:05:32,95
2024-01-01T00:53:09,65
2024-01-01T03:43:29,33
2024-01-01T00:47:17,23
2024-01-01T02:10:46,75
2024-01-01T03:33:14,16
2024-01-01T03:17:55,25
2024-01-01T03:44:47,37
2024-01-01T01:55:24,40
2024-01-01T02:39:25,45
2024-01-01T03:07:08,44
2024-01-01T03:24:18,63
2024-01-01T03:25:12,45
2024-01-01T02:28:06,41
2024-01-01T02:47:12,4
2024-01-01T03:00:06,33
2024-01-01T03:05:54,72
2024-01-01T03:39:03,9
2024-01-01T03:02:33,29
2024-01-01T00:08:35,8
2024-01-01T02:33:17,16
2024-01-01T02:25:15,59
2024-01-01T00:18:52,9
2024-01-01T01:41:17,54
2024-01-01T00:47:28,42
2024-01-01T01:19:35,5
2024-01-01T01:59:04,39
2024-01-01T01:55:07,36
2024-01-01T00:04:18,73
2024-01-01T00:18:09,98
2024-01-01T02:58:19,33
2024-01-01T03:34:03,54
2024-01-01T03:46:10,19
2024-01-01T01:21:02,52
2024-01-01T03:04:21,70
2024-01-01T03:17:46,90
2024-01-01T03:35:05,17
2024-01-01T00:31:29,45
2024-01-01T00:52:21,60
2024-01-01T03:27:05,43
2024-01-01T00:11:37,72
2024-01-01T01:22:49,15
2024-01-01T01:12:08,8
2024-01-01T00:01:12,55
2024-01-01T00:36:52,36
2024-01-01T01:17:25,13
2024-01-01T04:08:15,72
2024-01-01T00:12:31,55
2024-01-01T00:07:49,5
2024-01-01T03:23:57,59
2024-01-01T00:02:06,47
2024-01-01T01:21:47,37
2024-01-01T00:45:43,94
2024-01-01T01:27:00,15
2024-01-01T02:18:40,56
2024-01-01T03:11:01,99
2024-01-01T00:00:06,78
2024-01-01T02:09:17,17
2024-01-01T02:34:45,78
2024-01-01T01:28:05,51
2024-01-01T02:31:49,51
2024-01-01T02:16:00,13
2024-01-01T01:06:05,47
2024-01-01T04:00:49,19
2024-01-01T03:08:20,95
2024-01-01T04:04:53,95
2024-01-01T01:18:58,52
2024-01-01T01:07:12,85
2024-01-01T00:16:02,15
2024-01-01T00:05:27,90
2024-01-01T01:39:27,79
2024-01-01T03:50:41,59
2024-01-01T00:42:37,9
2024-01-01T01:34:46,9
2024-01-01T04:02:32,88
2024-01-01T03:53:42,91
2024-01-01T02:26:16,23
2024-01-01T01:23:45,13
2024-01-01T03:35:53,33
2024-01-01T00:47:23,56
2024-01-01T01:33:48,18
2024-01-01T01:00:37,52
2024-01-01T01:23:15,68
2024-01-01T00:54:57,16
2024-01-01T01:57:33,92
2024-01-01T02:22:32,34
2024-01-01T02:32:56,100
2024-01-01T03:46:19,59
2024-01-01T02:47:28,29
2024-01-01T00:42:10,14
2024-01-01T01:04:57,84
2024-01-01T02:40:55,1
2024-01-01T02:02:55,95
2024-01-01T00:05:54,49
2024-01-01T01:48:11,74
2024-01-01T03:24:37,29
2024-01-01T03:12:41,87
2024-01-01T02:29:14,68
2024-01-01T01:02:19,32
2024-01-01T03:17:41,64
2024-01-01T01:08:38,96
2024-01-01T04:01:36,2
2024-01-01T03:49:28,11
2024-01-01T03:04:57,92
2024-01-01T03:47:18,89
2024-01-01T02:52:21,51
2024-01-01T01:48:50,54
2024-01-01T00:21:39,14
2024-01-01T02:30:33,60
2024-01-01T00:34:08,41
2024-01-01T02:05:24,74
2024-01-01T02:57:02,41
2024-01-01T03:07:22,37
2024-01-01T03:15:21,99
2024-01-01T02:37:17,17
2024-01-01T03:05:59,42
2024-01-01T00:30:12,77
2024-01-01T04:08:49,43
2024-01-01T03:57:45,65
2024-01-01T03:04:08,34
2024-01-01T03:27:47,53
2024-01-01T03:27:23,79
2024-01-01T01:33:43,52
2024-01-01T01:30:24,62
2024-01-01T03:49:50,36
2024-01-01T01:35:59,77
2024-01-01T00:28:34,100
2024-01-01T02:41:11,2
2024-01-01T00:40:00,34
2024-01-01T01:23:51,58
2024-01-01T00:43:06,80
2024-01-01T01:50:45,15
2024-01-01T02:00:09,41
2024-01-01T03:11:04,24
2024-01-01T02:42:23,14
2024-01-01T00:24:57,59
2024-01-01T04:03:34,17
2024-01-01T01:07:56,66
2024-01-01T03:05:09,81
2024-01-01T01:20:20,72
2024-01-01T01:54:43,39
2024-01-01T02:34:58,27
2024-01-01T02:44:09,15
2024-01-01T03:08:44,37
2024-01-01T01:07:20,97
2024-01-01T01:53:36,12
2024-01-01T02:34:20,16
2024-01-01T00:17:40,3
2024-01-01T01:32:09,47
2024-01-01T01:57:24,42
2024-01-01T03:09:51,87
2024-01-01T03:34:07,40
2024-01-01T00:50:24,34
2024-01-01T04:01:53,7
2024-01-01T00:00:09,42
2024-01-01T00:55:52,52
2024-01-01T01:53:54,82
2024-01-01T00:11:21,58
2024-01-01T02:25:51,37
2024-01-01T02:50:32,100
2024-01-01T02:54:23,89
2024-01-01T03:32:43,7
2024-01-01T02:30:52,70
2024-01-01T03:18:59,36
2024-01-01T00:04:06,76
2024-01-01T03:22:19,23
2024-01-01T01:15:16,57
2024-01-01T02:50:55,7
2024-01-01T01:09:15,52
2024-01-01T02:32:38,8
2024-01-01T04:07:02,77
2024-01-01T03:43:34,92
2024-01-01T00:15:56,99
2024-01-01T03:51:28,89
2024-01-01T01:11:25,89
2024-01-01T04:06:39,86
2024-01-01T03:43:01,67
2024-01-01T03:40:48,45
2024-01-01T02:03:39,42
2024-01-01T03:14:09,47
2024-01-01T01:23:10,67
2024-01-01T02:32:25,57
2024-01-01T03:52:25,87
2024-01-01T02:49:37,28
2024-01-01T03:54:40,13
2024-01-01T02:19:54,52
2024-01-01T03:51:09,66
2024-01-01T00:35:06,27
2024-01-01T03:33:19,87
2024-01-01T00:20:45,77
2024-01-01T00:01:23,41
2024-01-01T00:59:00,2
2024-01-01T00:12:43,90
2024-01-01T03:36:03,14
2024-01-01T01:04:51,74
2024-01-01T00:29:24,75
2024-01-01T00:50:58,95
2024-01-01T03:41:53,36
2024-01-01T00:30:35,37
2024-01-01T00:49:23,60
2024-01-01T02:01:30,36
2024-01-01T00:37:48,77
2024-01-01T02:02:24,96
2024-01-01T02:08:19,27
2024-01-01T01:21:17,3
2024-01-01T02:16:22,75
2024-01-01T03:18:16,93
2024-01-01T01:59:12,9
2024-01-01T00:00:24,23
2024-01-01T01:44:45,23
2024-01-01T01:00:24,27
2024-01-01T02:40:11,35
2024-01-01T04:04:16,15
2024-01-01T01:11:18,73
2024-01-01T01:25:31,72
2024-01-01T01:18:40,35
2024-01-01T01:55:32,79
2024-01-01T02:05:09,43
2024-01-01T02:12:17,65
2024-01-01T04:06:35,78
2024-01-01T02:43:03,20
2024-01-01T01:35:40,27
2024-01-01T01:30:34,13
2024-01-01T01:35:51,76
2024-01-01T00:16:25,94
2024-01-01T03:18:19,51
2024-01-01T03:26:02,52
2024-01-01T03:32:14,91
2024-01-01T01:58:52,26
2024-01-01T03:01:53,15
2024-01-01T01:54:16,9
2024-01-01T03:58:36,70
2024-01-01T02:38:10,34
2024-01-01T00:12:05,56
2024-01-01T03:17:51,30
2024-01-01T00:49:32,30
2024-01-01T00:08:43,84
2024-01-01T01:20:33,43
2024-01-01T01:50:09,98
2024-01-01T00:29:16,66
2024-01-01T00:29:33,9
2024-01-01T00:55:35,1
2024-01-01T03:08:45,3
2024-01-01T00:15:21,63
2024-01-01T01:06:21,60
2024-01-01T01:24:10,63
2024-01-01T03:15:57,92
2024-01-01T02:13:48,100
2024-01-01T02:31:34,43
2024-01-01T00:44:04,53
2024-01-01T00:56:54,16
2024-01-01T01:46:24,7
2024-01-01T02:55:36,97
2024-01-01T03:05:49,47
2024-01-01T01:00:59,33
2024-01-01T04:00:34,64
2024-01-01T00:53:39,56
2024-01-01T03:50:17,19
2024-01-01T00:44:12,43
2024-01-01T01:52:25,93
2024-01-01T03:31:21,80
2024-01-01T01:49:09,48
2024-01-01T02:03:09,56
2024-01-01T02:44:47,52
2024-01-01T00:20:21,61
2024-01-01T02:10:15,89
2024-01-01T03:58:00,31
2024-01-01T01:29:39,99
2024-01-01T01:01:17,80
2024-01-01T04:06:56,24
2024-01-01T00:22:43,2
2024-01-01T00:16:52,94
2024-01-01T01:01:13,100
2024-01-01T02:05:26,40
2024-01-01T04:04:49,84
2024-01-01T03:38:35,63
2024-01-01T03:54:38,87
2024-01-01T04:08:53,53
2024-01-01T03:45:22,86
2024-01-01T03:23:11,56
2024-01-01T02:36:45,62
2024-01-01T01:01:50,4
2024-01-01T00:01:07,43
2024-01-01T02:56:39,81
2024-01-01T02:34:36,23
2024-01-01T02:34:00,99
2024-01-01T00:39:45,56
2024-01-01T00:34:27,66
2024-01-01T03:19:19,41
2024-01-01T01:30:31,34
2024-01-01T00:04:59,55
2024-01-01T00:03:57,54
2024-01-01T01:09:43,54
2024-01-01T02:15:57,60
2024-01-01T01:53:41,68
2024-01-01T00:14:56,72
2024-01-01T02:03:35,40
2024-01-01T02:43:50,6
2024-01-01T03:54:54,70
2024-01-01T03:45:51,86
2024-01-01T03:01:52,3
2024-01-01T00:50:17,45
2024-01-01T01:13:14,20
2024-01-01T03:48:55,81
2024-01-01T02:21:24,65
2024-01-01T00:42:22,95
2024-01-01T02:34:04,85
2024-01-01T02:40:04,85
2024-01-01T01:37:49,47
2024-01-01T01:42:55,46
2024-01-01T00:53:16,4
2024-01-01T01:39:23,2
2024-01-01T02:13:50,37
2024-01-01T02:34:16,97
2024-01-01T03:10:25,87
2024-01-01T03:17:27,38
2024-01-01T03:20:24,100
2024-01-01T03:59:06,10
2024-01-01T00:14:51,58
2024-01-01T01:36:15,50
2024-01-01T00:07:01,13
2024-01-01T01:33:22,57
2024-01-01T03:26:42,64
2024-01-01T03:53:46,46
2024-01-01T00:19:39,2
2024-01-01T00:32:36,60
2024-01-01T00:49:43,93
2024-01-01T01:49:47,40
2024-01-01T01:06:42,31
2024-01-01T01:26:53,78
2024-01-01T02:31:09,80
2024-01-01T00:47:52,7
2024-01-01T04:05:05,42
2024-01-01T00:28:49,56
2024-01-01T00:51:40,38
2024-01-01T01:03:18,70
2024-01-01T02:42:21,25
2024-01-01T02:46:44,33
2024-01-01T03:13:21,41
2024-01-01T03:31:28,22
2024-01-01T01:52:40,13
2024-01-01T02:18:22,49
2024-01-01T02:21:48,6
2024-01-01T02:45:01,47
2024-01-01T00:46:03,34
2024-01-01T03:42:56,63
2024-01-01T03:58:08,7
2024-01-01T02:21:31,57
2024-01-01T01:06:45,93
2024-01-01T03:22:57,29
2024-01-01T00:36:51,3
2024-01-01T03:57:58,30
2024-01-01T00:31:37,99
2024-01-01T03:07:32,47
2024-01-01T02:07:57,3
2024-01-01T03:34:06,32
2024-01-01T00:21:19,58
2024-01-01T00:33:01,19
2024-01-01T00:48:14,81
2024-01-01T02:01:32,41
2024-01-01T01:55:03,67
2024-01-01T03:13:48,92
2024-01-01T01:52:31,11
2024-01-01T01:11:19,81
2024-01-01T03:49:17,52
2024-01-01T03:25:50,69
2024-01-01T00:59:14,1
2024-01-01T02:50:19,7
2024-01-01T01:14:46,82
2024-01-01T01:35:46,14
2024-01-01T02:14:15,88
2024-01-01T02:45:02,100
2024-01-01T00:30:02,42
2024-01-01T02:54:14,48
2024-01-01T00:13:53,12
2024-01-01T03:19:57,25
2024-01-01T04:01:57,83
2024-01-01T01:50:08,66
2024-01-01T03:28:53,73
2024-01-01T01:54:10,33
2024-01-01T02:12:37,31
2024-01-01T03:17:52,22
2024-01-01T01:07:23,1
2024-01-01T03:10:39,73
2024-01-01T03:46:27,21
2024-01-01T03:25:34,58
2024-01-01T04:09:58,81
2024-01-01T03:09:36,87
2024-01-01T04:08:27,83
2024-01-01T02:33:20,13
2024-01-01T03:53:02,94
2024-01-01T01:48:36,32
2024-01-01T03:00:39,37
2024-01-01T02:31:45,62
2024-01-01T00:31:43,3
2024-01-01T01:37:13,48
2024-01-01T02:14:29,17
2024-01-01T00:39:27,38
2024-01-01T00:06:29,32
2024-01-01T02:32:35,94
2024-01-01T01:41:18,48
2024-01-01T01:08:48,31
2024-01-01T02:06:15,100
2024-01-01T02:56:43,4
2024-01-01T03:06:34,78
2024-01-01T03:55:26,75
2024-01-01T02:15:14,83
2024-01-01T02:34:14,12
2024-01-01T01:04:22,100
2024-01-01T02:09:15,17
2024-01-01T01:15:00,30
2024-01-01T02:42:32,77
2024-01-01T02:32:39,2
2024-01-01T02:37:23,13
2024-01-01T03:36:52,21
2024-01-01T03:36:42,35
2024-01-01T00:10:01,13
2024-01-01T02:07:23,43
2024-01-01T03:18:07,49
2024-01-01T04:05:17,16
2024-01-01T00:33:57,51
2024-01-01T01:43:23,14
2024-01-01T00:55:07,81
2024-01-01T02:11:43,63
2024-01-01T00:21:46,74
2024-01-01T01:02:11,84
2024-01-01T02:59:54,88
2024-01-01T03:27:43,99
2024-01-01T03:40:35,22
2024-01-01T00:22:27,15
2024-01-01T00:09:23,49
2024-01-01T01:29:55,87
2024-01-01T03:38:42,8
2024-01-01T01:24:06,33
2024-01-01T02:42:34,79
2024-01-01T00:01:57,28
2024-01-01T03:11:37,14
2024-01-01T03:01:01,49
2024-01-01T03:03:26,62
2024-01-01T02:29:24,73
2024-01-01T02:51:14,89
2024-01-01T03:29:42,74
2024-01-01T01:40:02,54
2024-01-01T02:51:07,67
2024-01-01T01:06:08,53
2024-01-01T01:09:18,38
2024-01-01T02:42:37,97
2024-01-01T03:19:20,21
2024-01-01T00:19:40,71
2024-01-01T01:18:13,1
2024-01-01T03:40:50,88
2024-01-01T03:00:32,84
2024-01-01T02:30:16,16
2024-01-01T02:53:14,29
2024-01-01T03:10:03,71
2024-01-01T01:03:03,23
2024-01-01T00:49:07,14
2024-01-01T01:33:56,2
2024-01-01T02:41:01,26
2024-01-01T03:04:30,11
2024-01-01T03:54:24,18
2024-01-01T01:04:49,41
2024-01-01T03:18:23,41
2024-01-01T04:01:15,88
2024-01-01T02:01:16,9
2024-01-01T00:07:45,30
2024-01-01T03:59:53,57
2024-01-01T00:04:55,35
2024-01-01T03:20:56,46
2024-01-01T01:22:09,27
2024-01-01T00:36:58,34
2024-01-01T01:52:09,49
2024-01-01T00:41:40,43
2024-01-01T01:12:45,86
2024-01-01T01:29:13,99
2024-01-01T02:12:36,55
2024-01-01T02:34:26,92
2024-01-01T02:52:48,64
2024-01-01T01:23:09,6
2024-01-01T02:52:30,71
2024-01-01T00:04:13,76
2024-01-01T00:10:20,88
2024-01-01T00:19:53,9
2024-01-01T00:19:02,83
2024-01-01T01:47:20,43
2024-01-01T04:09:00,71
2024-01-01T00:25:38,96
2024-01-01T02:15:50,16
2024-01-01T01:50:31,82
2024-01-01T02:30:30,90
2024-01-01T03:31:42,70
2024-01-01T00:05:39,57
2024-01-01T03:07:58,65
2024-01-01T01:35:04,94
2024-01-01T02:38:01,90
2024-01-01T00:45:17,12
2024-01-01T01:26:31,100
2024-01-01T00:46:26,66
2024-01-01T01:34:05,49
2024-01-01T03:24:21,37
2024-01-01T01:01:20,63
2024-01-01T00:43:15,37
2024-01-01T01:00:29,46
2024-01-01T02:46:47,78
2024-01-01T02:49:05,7
2024-01-01T03:33:48,44
2024-01-01T03:45:53,69
2024-01-01T02:08:17,28
2024-01-01T00:38:06,99
2024-01-01T02:18:04,14
2024-01-01T00:17:17,65
2024-01-01T03:09:20,75
2024-01-01T01:29:09,94
2024-01-01T01:25:54,31
2024-01-01T01:15:12,42
2024-01-01T03:36:36,7
2024-01-01T01:10:06,38
2024-01-01T04:08:08,50
2024-01-01T01:47:54,8
2024-01-01T02:05:07,39
2024-01-01T02:39:59,22
2024-01-01T03:08:34,82
2024-01-01T01:24:52,96
2024-01-01T00:57:14,80
2024-01-01T02:30:22,77
2024-01-01T02:27:16,38
2024-01-01T03:58:37,59
2024-01-01T02:20:02,79
2024-01-01T00:26:07,93
2024-01-01T02:43:27,71
2024-01-01T00:09:16,15
2024-01-01T03:24:49,41
2024-01-01T02:05:22,6
2024-01-01T02:11:44,79
2024-01-01T01:56:31,17
2024-01-01T02:05:06,54
2024-01-01T03:20:26,21
2024-01-01T00:32:53,45
2024-01-01T01:47:02,87
2024-01-01T00:57:42,51
2024-01-01T02:22:27,22
2024-01-01T01:12:22,61
2024-01-01T02:36:29,94
2024-01-01T02:58:30,97
2024-01-01T03:15:52,44
2024-01-01T03:27:41,61
2024-01-01T02:37:44,92
2024-01-01T02:09:16,33
2024-01-01T02:44:19,73
2024-01-01T03:34:18,21
2024-01-01T00:56:30,66
2024-01-01T01:30:47,50
2024-01-01T02:37:58,60
2024-01-01T01:31:32,68
2024-01-01T02:34:33,100
2024-01-01T03:17:11,30
2024-01-01T02:27:57,24
2024-01-01T02:55:21,31
2024-01-01T01:22:28,53
2024-01-01T02:56:29,10
2024-01-01T01:08:02,34
2024-01-01T01:22:33,96
2024-01-01T01:55:49,70
2024-01-01T02:53:20,93
2024-01-01T01:14:06,29
2024-01-01T00:47:10,68
2024-01-01T03:09:03,50
2024-01-01T00:03:42,38
2024-01-01T03:25:29,77
2024-01-01T02:52:12,24
2024-01-01T00:40:08,89
2024-01-01T03:06:56,30
2024-01-01T03:36:22,99
2024-01-01T03:45:54,52
2024-01-01T00:58:44,65
2024-01-01T00:03:02,85
2024-01-01T03:05:47,84
2024-01-01T03:08:43,51
2024-01-01T01:38:29,57
2024-01-01T02:43:22,32
2024-01-01T00:14:54,20
2024-01-01T04:01:28,78
2024-01-01T00:39:13,85
2024-01-01T03:27:31,96
2024-01-01T03:32:32,72
2024-01-01T02:46:04,31
